,CF,prediction_wind_decision_tree,hour,dayofweek,quarter,month,year,dayofyear,dayofmonth,weekofyear,holiday_name_Christmas Day,holiday_name_Columbus Day,holiday_name_Labor Day,holiday_name_New Year's Day,holiday_name_Thanksgiving,holiday_name_Veterans Day
2019-11-05 07:00:00,0.03475618243478082,0.06136827921980367,7.0,1.0,4.0,11.0,2019.0,309.0,5.0,45.0,0,0,0,0,0,0
2019-11-05 08:00:00,0.035328439191576244,0.03265416061450613,8.0,1.0,4.0,11.0,2019.0,309.0,5.0,45.0,0,0,0,0,0,0
2019-11-05 09:00:00,0.03394829054283434,0.03862843538096472,9.0,1.0,4.0,11.0,2019.0,309.0,5.0,45.0,0,0,0,0,0,0
2019-11-05 10:00:00,0.03406610811040987,0.06688405149995619,10.0,1.0,4.0,11.0,2019.0,309.0,5.0,45.0,0,0,0,0,0,0
2019-11-05 11:00:00,0.02864650000193557,0.03641870780344594,11.0,1.0,4.0,11.0,2019.0,309.0,5.0,45.0,0,0,0,0,0,0
2019-11-05 12:00:00,0.025095141893587507,0.031646634977953086,12.0,1.0,4.0,11.0,2019.0,309.0,5.0,45.0,0,0,0,0,0,0
2019-11-05 13:00:00,0.022149702704199303,0.03844890477136778,13.0,1.0,4.0,11.0,2019.0,309.0,5.0,45.0,0,0,0,0,0,0
2019-11-05 14:00:00,0.021543783785239443,0.04162366453909164,14.0,1.0,4.0,11.0,2019.0,309.0,5.0,45.0,0,0,0,0,0,0
2019-11-05 15:00:00,0.024051614866489976,0.03227722833434321,15.0,1.0,4.0,11.0,2019.0,309.0,5.0,45.0,0,0,0,0,0,0
2019-11-05 16:00:00,0.024977324326011983,0.03440188814111006,16.0,1.0,4.0,11.0,2019.0,309.0,5.0,45.0,0,0,0,0,0,0
2019-11-05 17:00:00,0.027956425677564622,0.027280733653569283,17.0,1.0,4.0,11.0,2019.0,309.0,5.0,45.0,0,0,0,0,0,0
2019-11-05 18:00:00,0.03019495946149966,0.04017675730897183,18.0,1.0,4.0,11.0,2019.0,309.0,5.0,45.0,0,0,0,0,0,0
2019-11-05 19:00:00,0.034453222975300894,0.050798635143663895,19.0,1.0,4.0,11.0,2019.0,309.0,5.0,45.0,0,0,0,0,0,0
2019-11-05 20:00:00,0.038947121624253185,0.05708320143676979,20.0,1.0,4.0,11.0,2019.0,309.0,5.0,45.0,0,0,0,0,0,0
2019-11-05 21:00:00,0.050981344598039276,0.061468565856749785,21.0,1.0,4.0,11.0,2019.0,309.0,5.0,45.0,0,0,0,0,0,0
2019-11-05 22:00:00,0.09467483108747803,0.09943255352850593,22.0,1.0,4.0,11.0,2019.0,309.0,5.0,45.0,0,0,0,0,0,0
2019-11-05 23:00:00,0.14754125676672575,0.140713267208711,23.0,1.0,4.0,11.0,2019.0,309.0,5.0,45.0,0,0,0,0,0,0
2019-11-06 00:00:00,0.1710206148764203,0.15245453761295524,0.0,2.0,4.0,11.0,2019.0,310.0,6.0,45.0,0,0,0,0,0,0
2019-11-06 01:00:00,0.16950581757902067,0.1648922207673285,1.0,2.0,4.0,11.0,2019.0,310.0,6.0,45.0,0,0,0,0,0,0
2019-11-06 02:00:00,0.18620225001258123,0.18088501722969422,2.0,2.0,4.0,11.0,2019.0,310.0,6.0,45.0,0,0,0,0,0,0
2019-11-06 03:00:00,0.19958295947294477,0.20499696595640346,3.0,2.0,4.0,11.0,2019.0,310.0,6.0,45.0,0,0,0,0,0,0
2019-11-06 04:00:00,0.20653419595990094,0.2020073336223374,4.0,2.0,4.0,11.0,2019.0,310.0,6.0,45.0,0,0,0,0,0,0
2019-11-06 05:00:00,0.2127616959603217,0.22063370922769196,5.0,2.0,4.0,11.0,2019.0,310.0,6.0,45.0,0,0,0,0,0,0
2019-11-06 06:00:00,0.22349992569077703,0.23130789817804162,6.0,2.0,4.0,11.0,2019.0,310.0,6.0,45.0,0,0,0,0,0,0
2019-11-06 07:00:00,0.22482958109627227,0.2530171152711923,7.0,2.0,4.0,11.0,2019.0,310.0,6.0,45.0,0,0,0,0,0,0
2019-11-06 08:00:00,0.2382944459620469,0.24670574341573243,8.0,2.0,4.0,11.0,2019.0,310.0,6.0,45.0,0,0,0,0,0,0
2019-11-06 09:00:00,0.3048950338043848,0.30414817260899923,9.0,2.0,4.0,11.0,2019.0,310.0,6.0,45.0,0,0,0,0,0,0
2019-11-06 10:00:00,0.30555144596659134,0.3103552849951311,10.0,2.0,4.0,11.0,2019.0,310.0,6.0,45.0,0,0,0,0,0,0
2019-11-06 11:00:00,0.28350272974888535,0.28194762537052614,11.0,2.0,4.0,11.0,2019.0,310.0,6.0,45.0,0,0,0,0,0,0
2019-11-06 12:00:00,0.35092804056425186,0.3538547716362348,12.0,2.0,4.0,11.0,2019.0,310.0,6.0,45.0,0,0,0,0,0,0
2019-11-06 13:00:00,0.4177474324606586,0.4128421081849667,13.0,2.0,4.0,11.0,2019.0,310.0,6.0,45.0,0,0,0,0,0,0
2019-11-06 14:00:00,0.40833885813569853,0.43364067310504867,14.0,2.0,4.0,11.0,2019.0,310.0,6.0,45.0,0,0,0,0,0,0
2019-11-06 15:00:00,0.39430173651312844,0.44689403406256356,15.0,2.0,4.0,11.0,2019.0,310.0,6.0,45.0,0,0,0,0,0,0
2019-11-06 16:00:00,0.3515002973210473,0.3915619842589437,16.0,2.0,4.0,11.0,2019.0,310.0,6.0,45.0,0,0,0,0,0,0
2019-11-06 17:00:00,0.32441908785975804,0.3526080640313709,17.0,2.0,4.0,11.0,2019.0,310.0,6.0,45.0,0,0,0,0,0,0
2019-11-06 18:00:00,0.3708897027277628,0.4560794756486549,18.0,2.0,4.0,11.0,2019.0,310.0,6.0,45.0,0,0,0,0,0,0
2019-11-06 19:00:00,0.49811584462825104,0.4915226556911602,19.0,2.0,4.0,11.0,2019.0,310.0,6.0,45.0,0,0,0,0,0,0
2019-11-06 20:00:00,0.6380999459890607,0.6149307672227249,20.0,2.0,4.0,11.0,2019.0,310.0,6.0,45.0,0,0,0,0,0,0
2019-11-06 21:00:00,0.6410790473406135,0.5550393319551401,21.0,2.0,4.0,11.0,2019.0,310.0,6.0,45.0,0,0,0,0,0,0
2019-11-06 22:00:00,0.5723072500386694,0.5376138944741691,22.0,2.0,4.0,11.0,2019.0,310.0,6.0,45.0,0,0,0,0,0,0
2019-11-06 23:00:00,0.5100659121966261,0.5079933107546177,23.0,2.0,4.0,11.0,2019.0,310.0,6.0,45.0,0,0,0,0,0,0
2019-11-07 00:00:00,0.4226957702988308,0.41775230810867015,0.0,3.0,4.0,11.0,2019.0,311.0,7.0,45.0,0,0,0,0,0,0
2019-11-07 01:00:00,0.38243582435016454,0.3942869262766683,1.0,3.0,4.0,11.0,2019.0,311.0,7.0,45.0,0,0,0,0,0,0
2019-11-07 02:00:00,0.2755921216402427,0.32871359009161133,2.0,3.0,4.0,11.0,2019.0,311.0,7.0,45.0,0,0,0,0,0,0
2019-11-07 03:00:00,0.1928673581211397,0.20251829226046775,3.0,3.0,4.0,11.0,2019.0,311.0,7.0,45.0,0,0,0,0,0,0
2019-11-07 04:00:00,0.15306185136169337,0.16434718770356427,4.0,3.0,4.0,11.0,2019.0,311.0,7.0,45.0,0,0,0,0,0,0
2019-11-07 05:00:00,0.14208798649608703,0.15982301374125896,5.0,3.0,4.0,11.0,2019.0,311.0,7.0,45.0,0,0,0,0,0,0
2019-11-07 06:00:00,0.1332348378468402,0.14865430778321936,6.0,3.0,4.0,11.0,2019.0,311.0,7.0,45.0,0,0,0,0,0,0
2019-11-07 07:00:00,0.15802702028094776,0.1603680220637424,7.0,3.0,4.0,11.0,2019.0,311.0,7.0,45.0,0,0,0,0,0,0
2019-11-07 08:00:00,0.1870101419045277,0.17930199895695506,8.0,3.0,4.0,11.0,2019.0,311.0,7.0,45.0,0,0,0,0,0,0
2019-11-07 09:00:00,0.22026835812299111,0.16782467255949468,9.0,3.0,4.0,11.0,2019.0,311.0,7.0,45.0,0,0,0,0,0,0
2019-11-07 10:00:00,0.26185795947715257,0.24173760176986467,10.0,3.0,4.0,11.0,2019.0,311.0,7.0,45.0,0,0,0,0,0,0
2019-11-07 11:00:00,0.2759287432618871,0.27873340277496383,11.0,3.0,4.0,11.0,2019.0,311.0,7.0,45.0,0,0,0,0,0,0
2019-11-07 12:00:00,0.28602739191121807,0.2941114317367035,12.0,3.0,4.0,11.0,2019.0,311.0,7.0,45.0,0,0,0,0,0,0
2019-11-07 13:00:00,0.3875188108369945,0.3825763014295327,13.0,3.0,4.0,11.0,2019.0,311.0,7.0,45.0,0,0,0,0,0,0
2019-11-07 14:00:00,0.43131328381292655,0.42632937842718105,14.0,3.0,4.0,11.0,2019.0,311.0,7.0,45.0,0,0,0,0,0,0
2019-11-07 15:00:00,0.49326849327657213,0.4912236478774667,15.0,3.0,4.0,11.0,2019.0,311.0,7.0,45.0,0,0,0,0,0,0
2019-11-07 16:00:00,0.4877647297626868,0.4775908125891119,16.0,3.0,4.0,11.0,2019.0,311.0,7.0,45.0,0,0,0,0,0,0
2019-11-07 17:00:00,0.47517508111318746,0.48075108844452485,17.0,3.0,4.0,11.0,2019.0,311.0,7.0,45.0,0,0,0,0,0,0
2019-11-07 18:00:00,0.41044274327097585,0.4291918900700783,18.0,3.0,4.0,11.0,2019.0,311.0,7.0,45.0,0,0,0,0,0,0
2019-11-07 19:00:00,0.4150712905685859,0.43270876403310515,19.0,3.0,4.0,11.0,2019.0,311.0,7.0,45.0,0,0,0,0,0,0
2019-11-07 20:00:00,0.37476085137667303,0.42355232320386027,20.0,3.0,4.0,11.0,2019.0,311.0,7.0,45.0,0,0,0,0,0,0
2019-11-07 21:00:00,0.3751984594848107,0.37788842179300236,21.0,3.0,4.0,11.0,2019.0,311.0,7.0,45.0,0,0,0,0,0,0
2019-11-07 22:00:00,0.36318106759210683,0.36592093241490264,22.0,3.0,4.0,11.0,2019.0,311.0,7.0,45.0,0,0,0,0,0,0
2019-11-07 23:00:00,0.3498845135371544,0.36978806802366104,23.0,3.0,4.0,11.0,2019.0,311.0,7.0,45.0,0,0,0,0,0,0
2019-11-08 00:00:00,0.3476796419153837,0.36363638793901565,0.0,4.0,4.0,11.0,2019.0,312.0,8.0,45.0,0,0,0,0,0,0
2019-11-08 01:00:00,0.3495142297533455,0.3533799322906424,1.0,4.0,4.0,11.0,2019.0,312.0,8.0,45.0,0,0,0,0,0,0
2019-11-08 02:00:00,0.3495647229965922,0.34593564444504554,2.0,4.0,4.0,11.0,2019.0,312.0,8.0,45.0,0,0,0,0,0,0
2019-11-08 03:00:00,0.38263779732315123,0.35512511088709564,3.0,4.0,4.0,11.0,2019.0,312.0,8.0,45.0,0,0,0,0,0,0
2019-11-08 04:00:00,0.34958155407767444,0.3459720320117091,4.0,4.0,4.0,11.0,2019.0,312.0,8.0,45.0,0,0,0,0,0,0
2019-11-08 05:00:00,0.37331337840360224,0.38591576024829244,5.0,4.0,4.0,11.0,2019.0,312.0,8.0,45.0,0,0,0,0,0,0
2019-11-08 06:00:00,0.444761317597619,0.4419508510734267,6.0,4.0,4.0,11.0,2019.0,312.0,8.0,45.0,0,0,0,0,0,0
2019-11-08 07:00:00,0.5110926081426413,0.4899214878205121,7.0,4.0,4.0,11.0,2019.0,312.0,8.0,45.0,0,0,0,0,0,0
2019-11-08 08:00:00,0.5158053108456625,0.5255019122666362,8.0,4.0,4.0,11.0,2019.0,312.0,8.0,45.0,0,0,0,0,0,0
2019-11-08 09:00:00,0.539049033820206,0.5084017297174217,9.0,4.0,4.0,11.0,2019.0,312.0,8.0,45.0,0,0,0,0,0,0
2019-11-08 10:00:00,0.5057066621963315,0.4875081203109621,10.0,4.0,4.0,11.0,2019.0,312.0,8.0,45.0,0,0,0,0,0,0
2019-11-08 11:00:00,0.4256917027314656,0.4379672330390599,11.0,4.0,4.0,11.0,2019.0,312.0,8.0,45.0,0,0,0,0,0,0
2019-11-08 12:00:00,0.38933656759387403,0.3895054628077833,12.0,4.0,4.0,11.0,2019.0,312.0,8.0,45.0,0,0,0,0,0,0
2019-11-08 13:00:00,0.41449903381179043,0.40402746948155,13.0,4.0,4.0,11.0,2019.0,312.0,8.0,45.0,0,0,0,0,0,0
2019-11-08 14:00:00,0.38437139867461967,0.3867691707730583,14.0,4.0,4.0,11.0,2019.0,312.0,8.0,45.0,0,0,0,0,0,0
2019-11-08 15:00:00,0.38280610813397337,0.3837657381810813,15.0,4.0,4.0,11.0,2019.0,312.0,8.0,45.0,0,0,0,0,0,0
2019-11-08 16:00:00,0.3634840270515867,0.3583932183289992,16.0,4.0,4.0,11.0,2019.0,312.0,8.0,45.0,0,0,0,0,0,0
2019-11-08 17:00:00,0.3207330811027522,0.32956947530827085,17.0,4.0,4.0,11.0,2019.0,312.0,8.0,45.0,0,0,0,0,0,0
2019-11-08 18:00:00,0.2962943513713712,0.3084246228907269,18.0,4.0,4.0,11.0,2019.0,312.0,8.0,45.0,0,0,0,0,0,0
2019-11-08 19:00:00,0.308766182453295,0.3225467745363187,19.0,4.0,4.0,11.0,2019.0,312.0,8.0,45.0,0,0,0,0,0,0
2019-11-08 20:00:00,0.3748618378631663,0.4090828652877997,20.0,4.0,4.0,11.0,2019.0,312.0,8.0,45.0,0,0,0,0,0,0
2019-11-08 21:00:00,0.42525409462332797,0.4202615555856758,21.0,4.0,4.0,11.0,2019.0,312.0,8.0,45.0,0,0,0,0,0,0
2019-11-08 22:00:00,0.3870307094856102,0.45477664460790745,22.0,4.0,4.0,11.0,2019.0,312.0,8.0,45.0,0,0,0,0,0,0
2019-11-08 23:00:00,0.4366487365159898,0.436904778201282,23.0,4.0,4.0,11.0,2019.0,312.0,8.0,45.0,0,0,0,0,0,0
2019-11-09 00:00:00,0.38819205408028323,0.39347854037881125,0.0,5.0,4.0,11.0,2019.0,313.0,9.0,45.0,0,0,0,0,0,0
2019-11-09 01:00:00,0.3697620202952542,0.378852363896095,1.0,5.0,4.0,11.0,2019.0,313.0,9.0,45.0,0,0,0,0,0,0
2019-11-09 02:00:00,0.3518369189426917,0.34479690290803733,2.0,5.0,4.0,11.0,2019.0,313.0,9.0,45.0,0,0,0,0,0,0
2019-11-09 03:00:00,0.3221468919136586,0.3151693442544796,3.0,5.0,4.0,11.0,2019.0,313.0,9.0,45.0,0,0,0,0,0,0
2019-11-09 04:00:00,0.3060900405612223,0.27786218836114135,4.0,5.0,4.0,11.0,2019.0,313.0,9.0,45.0,0,0,0,0,0,0
2019-11-09 05:00:00,0.2684389121802999,0.2643271323180185,5.0,5.0,4.0,11.0,2019.0,313.0,9.0,45.0,0,0,0,0,0,0
2019-11-09 06:00:00,0.2139230405549948,0.22803065979941606,6.0,5.0,4.0,11.0,2019.0,313.0,9.0,45.0,0,0,0,0,0,0
2019-11-09 07:00:00,0.19512272298615693,0.2028660410438029,7.0,5.0,4.0,11.0,2019.0,313.0,9.0,45.0,0,0,0,0,0,0
2019-11-09 08:00:00,0.1513619121723893,0.15915849618348255,8.0,5.0,4.0,11.0,2019.0,313.0,9.0,45.0,0,0,0,0,0,0
2019-11-09 09:00:00,0.13958015541483648,0.14631490504270628,9.0,5.0,4.0,11.0,2019.0,313.0,9.0,45.0,0,0,0,0,0,0
2019-11-09 10:00:00,0.1161512905483886,0.11848016574143237,10.0,5.0,4.0,11.0,2019.0,313.0,9.0,45.0,0,0,0,0,0,0
2019-11-09 11:00:00,0.09755294595253736,0.10022698110579636,11.0,5.0,4.0,11.0,2019.0,313.0,9.0,45.0,0,0,0,0,0,0
2019-11-09 12:00:00,0.08309504730291183,0.10795042447859989,12.0,5.0,4.0,11.0,2019.0,313.0,9.0,45.0,0,0,0,0,0,0
2019-11-09 13:00:00,0.09406891216851816,0.11241430818150204,13.0,5.0,4.0,11.0,2019.0,313.0,9.0,45.0,0,0,0,0,0,0
2019-11-09 14:00:00,0.14360278379348668,0.1171335050937348,14.0,5.0,4.0,11.0,2019.0,313.0,9.0,45.0,0,0,0,0,0,0
2019-11-09 15:00:00,0.15287670946978896,0.15351986161609837,15.0,5.0,4.0,11.0,2019.0,313.0,9.0,45.0,0,0,0,0,0,0
2019-11-09 16:00:00,0.1168918581160062,0.13487675315983466,16.0,5.0,4.0,11.0,2019.0,313.0,9.0,45.0,0,0,0,0,0,0
2019-11-09 17:00:00,0.15543503379428614,0.13326252456471827,17.0,5.0,4.0,11.0,2019.0,313.0,9.0,45.0,0,0,0,0,0,0
2019-11-09 18:00:00,0.17566599325511256,0.14873405887022123,18.0,5.0,4.0,11.0,2019.0,313.0,9.0,45.0,0,0,0,0,0,0
2019-11-09 19:00:00,0.11938285811617451,0.11219994215524315,19.0,5.0,4.0,11.0,2019.0,313.0,9.0,45.0,0,0,0,0,0,0
2019-11-09 20:00:00,0.07698536487006657,0.07781500242764082,20.0,5.0,4.0,11.0,2019.0,313.0,9.0,45.0,0,0,0,0,0,0
2019-11-09 21:00:00,0.06516994595034932,0.05904502564785,21.0,5.0,4.0,11.0,2019.0,313.0,9.0,45.0,0,0,0,0,0,0
2019-11-09 22:00:00,0.06580952703147362,0.04725937693614324,22.0,5.0,4.0,11.0,2019.0,313.0,9.0,45.0,0,0,0,0,0,0
2019-11-09 23:00:00,0.0533881891927965,0.04772146451850173,23.0,5.0,4.0,11.0,2019.0,313.0,9.0,45.0,0,0,0,0,0,0
2019-11-10 00:00:00,0.04155593919199702,0.031195987900103805,0.0,6.0,4.0,11.0,2019.0,314.0,10.0,45.0,0,0,0,0,0,0
2019-11-10 01:00:00,0.04066389189463945,0.03072422799981922,1.0,6.0,4.0,11.0,2019.0,314.0,10.0,45.0,0,0,0,0,0,0
2019-11-10 02:00:00,0.04259946621909456,0.03305972617886538,2.0,6.0,4.0,11.0,2019.0,314.0,10.0,45.0,0,0,0,0,0,0
2019-11-10 03:00:00,0.04339052702995882,0.03815707698514881,3.0,6.0,4.0,11.0,2019.0,314.0,10.0,45.0,0,0,0,0,0,0
2019-11-10 04:00:00,0.04593202027337378,0.035306594412016834,4.0,6.0,4.0,11.0,2019.0,314.0,10.0,45.0,0,0,0,0,0,0
2019-11-10 05:00:00,0.04138762838117484,0.036652722805764676,5.0,6.0,4.0,11.0,2019.0,314.0,10.0,45.0,0,0,0,0,0,0
2019-11-10 06:00:00,0.04170741892173699,0.039122125610240116,6.0,6.0,4.0,11.0,2019.0,314.0,10.0,45.0,0,0,0,0,0,0
2019-11-10 07:00:00,0.042700452705587866,0.03271606304078159,7.0,6.0,4.0,11.0,2019.0,314.0,10.0,45.0,0,0,0,0,0,0
2019-11-10 08:00:00,0.03810556757014227,0.024677716398929517,8.0,6.0,4.0,11.0,2019.0,314.0,10.0,45.0,0,0,0,0,0,0
2019-11-10 09:00:00,0.03970452027295301,0.02659204509565863,9.0,6.0,4.0,11.0,2019.0,314.0,10.0,45.0,0,0,0,0,0,0
2019-11-10 10:00:00,0.04604983784094931,0.02835488679936457,10.0,6.0,4.0,11.0,2019.0,314.0,10.0,45.0,0,0,0,0,0,0
2019-11-10 11:00:00,0.050914020273710406,0.03914840599021474,11.0,6.0,4.0,11.0,2019.0,314.0,10.0,45.0,0,0,0,0,0,0
2019-11-10 12:00:00,0.04453504054354967,0.03340107363240599,12.0,6.0,4.0,11.0,2019.0,314.0,10.0,45.0,0,0,0,0,0,0
2019-11-10 13:00:00,0.026424797299082755,0.031406147130264184,13.0,6.0,4.0,11.0,2019.0,314.0,10.0,45.0,0,0,0,0,0,0
2019-11-10 14:00:00,0.026441628380164974,0.02890247041266511,14.0,6.0,4.0,11.0,2019.0,314.0,10.0,45.0,0,0,0,0,0,0
2019-11-10 15:00:00,0.03277011486707906,0.028021843573740657,15.0,6.0,4.0,11.0,2019.0,314.0,10.0,45.0,0,0,0,0,0,0
2019-11-10 16:00:00,0.041909391894723605,0.035976968045062896,16.0,6.0,4.0,11.0,2019.0,314.0,10.0,45.0,0,0,0,0,0,0
2019-11-10 17:00:00,0.0629482432474965,0.058162609962791725,17.0,6.0,4.0,11.0,2019.0,314.0,10.0,45.0,0,0,0,0,0,0
2019-11-10 18:00:00,0.05683856081465125,0.06593256643102495,18.0,6.0,4.0,11.0,2019.0,314.0,10.0,45.0,0,0,0,0,0,0
2019-11-10 19:00:00,0.06180372973390565,0.07151484121222804,19.0,6.0,4.0,11.0,2019.0,314.0,10.0,45.0,0,0,0,0,0,0
2019-11-10 20:00:00,0.07563887838348911,0.07246529271576227,20.0,6.0,4.0,11.0,2019.0,314.0,10.0,45.0,0,0,0,0,0,0
2019-11-10 21:00:00,0.07824769595123295,0.0674286156347956,21.0,6.0,4.0,11.0,2019.0,314.0,10.0,45.0,0,0,0,0,0,0
2019-11-10 22:00:00,0.07594183784296904,0.06907517455949477,22.0,6.0,4.0,11.0,2019.0,314.0,10.0,45.0,0,0,0,0,0,0
2019-11-10 23:00:00,0.06552339865307591,0.06169874374600476,23.0,6.0,4.0,11.0,2019.0,314.0,10.0,45.0,0,0,0,0,0,0
2019-11-11 00:00:00,0.07131329054535901,0.06366200777033969,0.0,0.0,4.0,11.0,2019.0,315.0,11.0,46.0,0,0,0,0,0,1
2019-11-11 01:00:00,0.06419374324758065,0.0568953526308571,1.0,0.0,4.0,11.0,2019.0,315.0,11.0,46.0,0,0,0,0,0,1
2019-11-11 02:00:00,0.07733881757279316,0.05984847352556502,2.0,0.0,4.0,11.0,2019.0,315.0,11.0,46.0,0,0,0,0,0,1
2019-11-11 03:00:00,0.06306606081507203,0.0551739062724291,3.0,0.0,4.0,11.0,2019.0,315.0,11.0,46.0,0,0,0,0,0,1
2019-11-11 04:00:00,0.07616064189703788,0.07997790070802778,4.0,0.0,4.0,11.0,2019.0,315.0,11.0,46.0,0,0,0,0,0,1
2019-11-11 05:00:00,0.08620879730312223,0.08048794586513751,5.0,0.0,4.0,11.0,2019.0,315.0,11.0,46.0,0,0,0,0,0,1
2019-11-11 06:00:00,0.07977932432971482,0.06998118197504995,6.0,0.0,4.0,11.0,2019.0,315.0,11.0,46.0,0,0,0,0,0,1
2019-11-11 07:00:00,0.052193182435959,0.054516615910196714,7.0,0.0,4.0,11.0,2019.0,315.0,11.0,46.0,0,0,0,0,0,1
2019-11-11 08:00:00,0.04138762838117484,0.06077494548485493,8.0,0.0,4.0,11.0,2019.0,315.0,11.0,46.0,0,0,0,0,0,1
2019-11-11 09:00:00,0.027518817569426948,0.03401422818091496,9.0,0.0,4.0,11.0,2019.0,315.0,11.0,46.0,0,0,0,0,0,1
2019-11-11 10:00:00,0.024102108109736627,0.01883206190865963,10.0,0.0,4.0,11.0,2019.0,315.0,11.0,46.0,0,0,0,0,0,1
2019-11-11 11:00:00,0.01848052702827571,0.015340790065457799,11.0,0.0,4.0,11.0,2019.0,315.0,11.0,46.0,0,0,0,0,0,1
2019-11-11 12:00:00,0.0169993918930405,0.015301639821952068,12.0,0.0,4.0,11.0,2019.0,315.0,11.0,46.0,0,0,0,0,0,1
2019-11-11 13:00:00,0.02307541216372131,0.023099654216709925,13.0,0.0,4.0,11.0,2019.0,315.0,11.0,46.0,0,0,0,0,0,1
2019-11-11 14:00:00,0.04817055405730882,0.05693647873170132,14.0,0.0,4.0,11.0,2019.0,315.0,11.0,46.0,0,0,0,0,0,1
2019-11-11 15:00:00,0.09324418919548948,0.07502683136331173,15.0,0.0,4.0,11.0,2019.0,315.0,11.0,46.0,0,0,0,0,0,1
2019-11-11 16:00:00,0.1282696689275858,0.10462163218732136,16.0,0.0,4.0,11.0,2019.0,315.0,11.0,46.0,0,0,0,0,0,1
2019-11-11 17:00:00,0.15344896622658438,0.1282184867832851,17.0,0.0,4.0,11.0,2019.0,315.0,11.0,46.0,0,0,0,0,0,1
2019-11-11 18:00:00,0.10941885811550127,0.10811486624074094,18.0,0.0,4.0,11.0,2019.0,315.0,11.0,46.0,0,0,0,0,0,1
2019-11-11 19:00:00,0.07340034459955408,0.08149819861431876,19.0,0.0,4.0,11.0,2019.0,315.0,11.0,46.0,0,0,0,0,0,1
2019-11-11 20:00:00,0.07171723649133224,0.0831925749807732,20.0,0.0,4.0,11.0,2019.0,315.0,11.0,46.0,0,0,0,0,0,1
2019-11-11 21:00:00,0.07303006081574527,0.07759407532782028,21.0,0.0,4.0,11.0,2019.0,315.0,11.0,46.0,0,0,0,0,0,1
2019-11-11 22:00:00,0.08131095270819669,0.05487474139527698,22.0,0.0,4.0,11.0,2019.0,315.0,11.0,46.0,0,0,0,0,0,1
2019-11-11 23:00:00,0.05560989189564931,0.048251911565027145,23.0,0.0,4.0,11.0,2019.0,315.0,11.0,46.0,0,0,0,0,0,1
2019-11-12 00:00:00,0.04451820946246744,0.03563063728614954,0.0,1.0,4.0,11.0,2019.0,316.0,12.0,46.0,0,0,0,0,0,0
2019-11-12 01:00:00,0.04093318919195494,0.0269944478886584,1.0,1.0,4.0,11.0,2019.0,316.0,12.0,46.0,0,0,0,0,0,0
2019-11-12 02:00:00,0.022839777028570252,0.02522448192650728,2.0,1.0,4.0,11.0,2019.0,316.0,12.0,46.0,0,0,0,0,0,0
2019-11-12 03:00:00,0.010788722973701939,0.01617133358223871,3.0,1.0,4.0,11.0,2019.0,316.0,12.0,46.0,0,0,0,0,0,0
2019-11-12 04:00:00,0.0066146148653117975,0.006331348475808657,4.0,1.0,4.0,11.0,2019.0,316.0,12.0,46.0,0,0,0,0,0,0
2019-11-12 05:00:00,0.006042358108516375,0.0035016444025310622,5.0,1.0,4.0,11.0,2019.0,316.0,12.0,46.0,0,0,0,0,0,0
2019-11-12 06:00:00,0.0045948851354456,0.00535863756162136,6.0,1.0,4.0,11.0,2019.0,316.0,12.0,46.0,0,0,0,0,0,0
2019-11-12 07:00:00,0.004157277027307924,0.000682896847313319,7.0,1.0,4.0,11.0,2019.0,316.0,12.0,46.0,0,0,0,0,0,0
2019-11-12 08:00:00,0.004359250000294543,0.0038455583560726148,8.0,1.0,4.0,11.0,2019.0,316.0,12.0,46.0,0,0,0,0,0,0
2019-11-12 09:00:00,0.0041236148651434875,0.006025159451595874,9.0,1.0,4.0,11.0,2019.0,316.0,12.0,46.0,0,0,0,0,0,0
2019-11-12 10:00:00,0.005756229730118664,0.008967418171536345,10.0,1.0,4.0,11.0,2019.0,316.0,12.0,46.0,0,0,0,0,0,0
2019-11-12 11:00:00,0.008331385135698066,0.009913092536427831,11.0,1.0,4.0,11.0,2019.0,316.0,12.0,46.0,0,0,0,0,0,0
2019-11-12 12:00:00,0.007338351351847186,0.00993178281458365,12.0,1.0,4.0,11.0,2019.0,316.0,12.0,46.0,0,0,0,0,0,0
2019-11-12 13:00:00,0.006883912162627291,0.016724607297732452,13.0,1.0,4.0,11.0,2019.0,316.0,12.0,46.0,0,0,0,0,0,0
2019-11-12 14:00:00,0.008432371622191376,0.025508687357615856,14.0,1.0,4.0,11.0,2019.0,316.0,12.0,46.0,0,0,0,0,0,0
2019-11-12 15:00:00,0.014356912163132222,0.025695336830613424,15.0,1.0,4.0,11.0,2019.0,316.0,12.0,46.0,0,0,0,0,0,0
2019-11-12 16:00:00,0.02248632432584367,0.0236846098824727,16.0,1.0,4.0,11.0,2019.0,316.0,12.0,46.0,0,0,0,0,0,0
2019-11-12 17:00:00,0.04039459459732396,0.03613090161613472,17.0,1.0,4.0,11.0,2019.0,316.0,12.0,46.0,0,0,0,0,0,0
2019-11-12 18:00:00,0.06744214189644879,0.0663086043512463,18.0,1.0,4.0,11.0,2019.0,316.0,12.0,46.0,0,0,0,0,0,0
2019-11-12 19:00:00,0.07365281081578735,0.06824823467951309,19.0,1.0,4.0,11.0,2019.0,316.0,12.0,46.0,0,0,0,0,0,0
2019-11-12 20:00:00,0.0939174324387782,0.08738007653530923,20.0,1.0,4.0,11.0,2019.0,316.0,12.0,46.0,0,0,0,0,0,0
